tweet_id,sentiment,content
1963647877.0,happiness,she made my sister cry too hahah. bless her.  i hope she can do it again.
1963648054.0,worry,@brenna_boo jealous  can you add 'and I really wish nicole was here..but we all know what she's really doing' to that tweet?
1963648071.0,neutral,@Lint1 No  Have you? And what's your favorite RHCP song?
1963648079.0,neutral,"@unscriptable yes, at an upgraded consumption rate, too"
1963648090.0,worry,@zanzoon omg!! I saw something about a flood in your area on the news... be careful zaina
1963648265.0,love,"dad wants the computer, so I'd best be off  taking my lapity-topity to a mac specialist tomorrow, hopefully they make teh owwie go awayz"
1963648293.0,worry,"aww i can't believe that wee girl on bgt was crying, it was so sad"
1963648317.0,worry,@dylanxtra my fly? but but but he was driving me insane  aw you made me feel bad now
1963648349.0,sadness,Bless the little girl on BGT!
1963648518.0,neutral,@tommcfly do you remember my spok-5?
1963648792.0,happiness,@blooddrunk SICK! I'm totally getting GH5!! Too bad you guys didn't get to play in Boston
1963648878.0,worry,Aww Holly Steel ... Dont cry
1963648963.0,worry,"@sheagunther Damn, I'd be interested in working with Care2, but I don't live in SF anymore"
1963649102.0,neutral,No Westin discounts?  @AnimeExpo Anime Expoï¿½ 2009 Provides Additional Discounts for Hotels: http://anime-expo.org/?p=2396
1963649184.0,hate,enjoying a fresh mango bubble-tea slush   but still at work
1963649306.0,neutral,awww bless her. she made me cry
1963649366.0,neutral,@skagod69 one of the usual 2.
1963649375.0,worry,"@shoesandbooks Lucky you I have to wear a name tag  I feel like x-mass tree when I work Tag, Keys cliped on belt and ad's aroud my neck"
1963649741.0,love,awwww!  i love simon being bossy &quot;we'll find the time somewhere&quot;
1963649855.0,surprise,just got news that one of our good friends grams passed away.She was strong as a horse. You never know what tomorrow may hold.
1963649949.0,neutral,@MyInnerBitch I can't @FakerParis has blocked me.  I can't even request
1963649972.0,happiness,"#bgt Aw bless her, my stomach sank when she first whimpered but good on her for trying to carry on. That's nice of Simon to take charge."
1963650021.0,sadness,@jennwadsworth So sad that schools have to close.
1963650172.0,hate,I hate that place!
1963650430.0,worry,@rocked nope i have a fifth generation ipod classic  it likes to be dumb
1963650461.0,worry,"@djgraham I think @darkmonkey has found it (http://bit.ly/3pj876 , but I can't play it"
1963650591.0,sadness,"@Jennifalconer how tough was that, just wanted to hug her like my own"
1963650712.0,worry,Ahhh feel sorry for that little girl  can't watch her crying xx
1963651281.0,sadness,phone is still blocked only my fav 5 can cll me
1963651426.0,relief,"Omg at Hollie! That was well sad to watch!  See, Simon can be well nice when he wants to be! lol"
1963651746.0,worry,"is sick, a congested forehead (its possible) and chest. Achy eyes and back, all I wanna do is sleep the weekend away!"
1963651755.0,neutral,@emmy_563 'caus eit was school today!!!! I had a big exam...
1963651772.0,empty,At the pub with the dog but seems to have misplaced friend with drinks
1963651790.0,worry,@MorningToast Once James Cameron touches something and revolutionizes it... someone else comes along and fucks it up
1963651806.0,sadness,@tyefighter I had to sell guitar hero with ps3 to fund splitting with ex
1963651814.0,worry,anyone have a verizon fone i can borrow for the mean time while i get my replacement?
1963651834.0,neutral,good night..have to get up so early tomorrow
1963651886.0,love,@mitchelmusso not good you're not comin close to where i love on tour
1963652095.0,fun,@kayekayekaye Have you met me? (lol) MY MIDDLE NAME IS CREEPY FGS
1963652352.0,worry,Trying to figure out how to personalize my downloaded Wordpress blog!  Not as easy as I was hoping   Any suggestions?
1963652737.0,worry,i got in a fight with ryan. now hes like crying and im just dead inside. sigggh
1963700294.0,worry,@datachick That version is not compatible with Vista.
1963700552.0,neutral,@19fischi75 ok - thats enough!
1963700587.0,sadness,@gfalcone601 ino :O i was near crying for her  sometimes i forget that its actually live tv =/ .....am i talkin about the sme thing?:Sxxxx
1963700746.0,sadness,@Abbyluvsaj nice! I wish twitter would tile mine
1963700804.0,worry,Yikes. That poor girl on BGT. That was quite hard to watch
1963700837.0,worry,Cramps . . .
1963701027.0,sadness,ughhh! this is the third bottle of foundation I've broken
1963701075.0,worry,First Natalie and now little Holly. This is mean
1963701092.0,worry,aww i feel so bad for Holly
1963701191.0,happiness,"omds! holly steel, bless her!  x"
1963701269.0,worry,why is everyones tweets about britains got talent?! i feel left out
1963701368.0,worry,@mitchelmusso  i can't call you im from Mexico and i don't know the code
1963701380.0,love,@gfalcone601 bless her lil socks... think they need to rethink the age thing me
1963701489.0,sadness,@kezzawezz i want 2 but i dinna hink it'll get shown in elgin n got nae1 2 go with(n)
1963701529.0,relief,i wanna vote for Miley Cyrus for the mtv movie awards..but i don't know where i could  somebody could send me a link? thaank you &lt;3
1963701531.0,hate,"I hate that you can't edit loose-in-the-tweetisphere tweets, as you always notice spelling mistakes a millisecond after clicking 'update'"
1963701726.0,surprise,@mitchelmusso dont you have a uk say now?
1963702521.0,worry,Somehow I have yet to accomplish a fucking thing.
1963702563.0,worry,Wait... @DamonAndrew and @Uchenna3... Electrik Red or Richgirl?  I'm a sucker for the later
1963702744.0,worry,@JEFFHARDYBRAND  Aww bless hope the phones okayy  x x
1963702883.0,empty,Playing games don't help me out of being bored!
1963702899.0,sadness,@Dorkus_ Well their not gonna fit her in with this big long advertisement
1963703192.0,neutral,@Scath that's a defeatist attitude
1963703521.0,worry,"@Soph_Ichigo She tried to carry on aswell, bless, I suppose maybe that's why kids shouldn't be in it?"
1963703940.0,worry,just because you're a superstar it doesn't mean you have to do that !
1963703991.0,hate,Mad because quiz 5 answer on the BET Ford Fusion sweepstakes are all wrong
1963704010.0,worry,@Trickiliz13 ohhh baby!!! PDGG! ahh! im missing it! ahhh  hehaheahaaaa
1963704101.0,happiness,"That little girl holly!  find some time! Aw, she'll get loads of votes now I bet!"
1963704294.0,sadness,@decaydance --Nothing
1963704376.0,neutral,We are checking out and on our way home  I am rwady to be home!
1963704457.0,surprise,"@tommcfly talk to me isn't a good idea?  i'm going to buy a gift to my friend, so you have 20 mins..."
1963704566.0,neutral,@gfalcone601 Is It The Bit Where Hollie Started Crying?
1963704716.0,sadness,@FTSKirstin im depressed like so baddddd.
1963704776.0,sadness,@gfalcone601 Britain's Got Talent? Such a cute little girl. Feel so sorry for her!   Hope Simon finds the time! xx
1963705243.0,neutral,@mitchelmusso dam living in england  x
1963705316.0,sadness,@coollike  the cokies arnt real imaginary will hav to do mmmmmmmmmmmm cookie...
1963705435.0,surprise,"Unfortunatley, AerLingus no longer fly to Copenhagen so we're have to fly Ryanair to Billund and drive up to Copenhagen one of the days!"
1963705439.0,worry,shit got to go do the grocery.. I almost got no more food  snif snif...
1963705721.0,happiness,@sarahblevins3 i know!!
1963705771.0,neutral,"All the cool people I want to find for following today are #English, and I guess the English don't tweet."
1963705894.0,fun,@StephWBates  if i was closer i would deliver grub to you!
1963706059.0,worry,Awww that poor little girl on BGT
1963706094.0,worry,@gfalcone601 I know right  Poorpoor girl! It shows why they shouldn't put young people in competitions like this though (.....) -
1963706188.0,worry,@icklewabbit OMG you aren't online. Shock horror.
1963706210.0,neutral,"@vlastikb logically, yes. i just have to find one though. always seem to see them beside motorways when you cant stop"
1963706432.0,neutral,@simplecake Bye.
1963706468.0,worry,"@shtoofi  i know the feeling, working so much sucks hardcore. we need to hang out soon"
1963706605.0,relief,At the vet with a sick dog  http://twitpic.com/67clz
1963706683.0,worry,Can't paint anymore because of the light
1963706751.0,empty,"@Bvictor Nerves I think, Im not sure"
1963706815.0,worry,@MandyPandy32  awww for me I just think she's tooo young or just not ready for it - tis painful to watch her so upset
1963706837.0,sadness,No one is bringing snacks
1963707162.0,sadness,ugh... dunno why im just not in the best of moods... how do i know if i have allergies? meh...
1963707296.0,sadness,I want to join but i live in michigan
1963707329.0,neutral,Why is looking for girls names easier than looking for boys
1963707664.0,hate,Fuck the day flies when u got 3647 things to do and only 8 hours to do it in!!
1963707902.0,empty,@TatianeMarks quem ï¿½ Katy??
1963707951.0,neutral,ok bye alex have fun today
1963708480.0,neutral,Zac Brown is in Virginia Beach and I'll be in NoVA
1963708497.0,worry,wtf happened? i have no feed
1963708649.0,neutral,@MashUpNicole I still have an hour.
1963708698.0,love,@clairemcs i dunno if he saw it  happy birthday girl!
1963709126.0,worry,Omg ! BGT making me cry  . That wee girl  it's soo sad.
1963709572.0,worry,@beingnobody aww that is sad
1963709892.0,happiness,"@gfalcone601  haha, i was crying  xx"
1963709922.0,happiness,"@RobbyWat For a minute I thought that said &quot;Maggie has an extra eye growing.&quot;  Yep, I'm a space cadet.  Sorry for the sweet girl"
1963710078.0,neutral,Traffic jam outside of chicago. I feel very &quot;office space&quot; right now.
1963710159.0,worry,"#BGT Quite an awkward moment, poor girl  I hope she doesn't loose it again."
1963710302.0,worry,My last full day of even day classes. I'm a little sad
1963710530.0,sadness,The bunny is longing for the hoodie she left in the car   brrr....
1963710608.0,neutral,@MikeyWags srry im not so interesting right now... stayed up til 6am cause my tummy hurt and now im pooped and have to work
1963710901.0,neutral,doesn't want to go to work....
1963711097.0,love,http://bit.ly/dIQF3 I hope some day my mom will get this message!
1963711249.0,sadness,It was going to happen one day but I so feel for the girl AND her mum
1963712003.0,sadness,"@0oMiriamo0 but i like the idea going to cinema, but monday...."
1963712123.0,neutral,@breedimetria I feel you I have a third eye right now and right before I go see foreign boys
1963712186.0,worry,"@Littleradge  I'm not even in your situation and now I'm sad. I'm sorry, that's really sucky."
1963712268.0,worry,@casgetta what's wrong?
1963720884.0,fun,@PlayForKeeps oh my gosh! i know! happend yesterday
1963720997.0,worry,"Brian (cat) still hasn't shown up...I feel sad and sick, I'm afraid he's been eaten by something.    It doesn't look  good"
1963721299.0,sadness,@IMjustDaNNi Awww thats not fair to me. Now im a lil sad
1963721400.0,worry,getting ready for work. boohoohoo i dont wanna go to work!
1963721549.0,worry,@kaydub I am using iMovie 08 and it's still not bad. I am afraid to hear what is wrong with 09
1963721786.0,sadness,@SOREALCRU its Gloomy in LA no sun  but its nice
1963722189.0,surprise,@JennLovesM5 DUDE WHAT? I WANNNNAAAA GOOOOOO
1963722413.0,sadness,Excitement: 8 new followers overnight. Sadness: 6 of them are ad bots.
1963722504.0,sadness,@Mulla8285 Oh noooooo!!!      I'm so sorry!!  That sucks hard!
1963723124.0,worry,@Slayer_89 I feel so sorry for her  hope she dnt cry 2nd time
1963723323.0,neutral,NCAA Baseball Road 2 Omaha: South Carolina just hit a 3-run homerun. Dagger 2 my heart.    Mason 1 - South Carolina 3..
1963723433.0,neutral,@Mollieandme When oh when are you coming back for a gig in Scotland? I had tickets to see u last year but was in hosp wit gallstones!
1963723488.0,neutral,HollowbabesHere comes the utter shite #bgt &lt;I completely agree
